Posttest,Pretest,Effort
-0.19032211659523635,-0.6100557091102652,NaN
2.824146132190152,2.5117536566047485,1.2066009279325434
NaN,0.08367970549307116,NaN
-0.7234933714824479,-0.33256154326893067,-0.5376988601175126
0.2608227913862503,-0.28631251562870824,NaN
-0.3953879838595485,0.060555191672959946,NaN
0.609434765735581,1.1705318550382982,NaN
0.6914611126413058,-0.12444091888792976,NaN
0.4863952453769937,0.7774151200964076,NaN
NaN,NaN,NaN
2.044895836585766,0.9624112306572973,1.2066009279325434
NaN,NaN,NaN
NaN,NaN,NaN
0.44538207192413126,NaN,NaN
0.8145006329998931,0.3611738713344057,0.20985819190393998
0.4248754851977,0.45367192661485056,NaN
0.5069018321034249,NaN,NaN
-0.826026305114604,-0.586931195290154,-1.285255912138965
-1.4207173201811092,-0.2169389741683746,1.4557866119396943
-0.8875460652938976,-0.8875498749515998,NaN
-0.9695724121996224,NaN,NaN
0.7324742860941682,0.24555130223384963,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
0.07626351084836941,NaN,NaN
-0.16981552986880513,-0.14756543270804096,NaN
-2.856178391031294,NaN,0.9574152439253925
NaN,NaN,NaN
NaN,NaN,NaN
NaN,-1.7431568862957145,NaN
-0.4364011573124109,0.060555191672959946,0.4590438759110908
-0.4364011573124109,-0.586931195290154,NaN
NaN,NaN,NaN
NaN,NaN,NaN
1.983376076406472,NaN,1.4557866119396943
-0.3953879838595485,-0.6100557091102652,NaN
NaN,NaN,NaN
0.5684215922827185,0.29180032987407206,NaN
NaN,NaN,NaN
NaN,NaN,NaN
0.7324742860941682,0.7080415786360739,NaN
NaN,NaN,NaN
NaN,NaN,NaN
0.07626351084836941,NaN,NaN
1.4707114082456918,3.5754812923298642,0.7082295599182417
-0.2723484635009612,-0.33256154326893067,0.7082295599182417
-0.06728259623664908,NaN,NaN
0.7324742860941682,0.3380493575142945,0.20985819190393998
NaN,NaN,NaN
NaN,NaN,NaN
0.09677009757480062,0.1530532469534048,0.4590438759110908
2.824146132190152,NaN,-0.03932749210321087
NaN,NaN,NaN
1.8193233825950226,0.6617925509958514,0.20985819190393998
NaN,NaN,NaN
NaN,NaN,NaN
0.609434765735581,-0.031942863607484905,NaN
1.1015928471699301,1.0780337997578533,NaN
-0.9695724121996224,-0.7488027920309325,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
0.6914611126413058,0.3380493575142945,NaN
1.4502048215192607,1.0317847721176308,1.4557866119396943
0.4863952453769937,NaN,NaN
1.0810862604434988,1.2861544241388543,NaN
0.40436889847126883,0.499920954255073,0.4590438759110908
0.711967699367737,0.19930227459362723,1.4557866119396943
-0.31336163695382363,NaN,NaN
-0.005762836057355435,NaN,NaN
0.30183596483911274,NaN,NaN
0.13778327102766305,0.40742289897462813,0.20985819190393998
-0.826026305114604,-0.3788105709091531,-0.7868845441246634
-0.8670394785674663,-0.4019350847292643,-0.5376988601175126
NaN,NaN,NaN
0.7324742860941682,0.43054741279473935,NaN
1.0195665002642051,NaN,0.20985819190393998
NaN,NaN,NaN
-0.21082870332166756,0.5924190095355178,-0.7868845441246634
NaN,NaN,NaN
-0.23133529004809877,-0.33256154326893067,0.9574152439253925
-0.49792091749170453,-0.031942863607484905,-1.0360702281318142
NaN,NaN,NaN
NaN,NaN,NaN
1.4296982347928295,1.1705318550382982,0.4590438759110908
-0.04677600951021786,NaN,NaN
NaN,NaN,NaN
1.962869489680041,1.0086602582975197,0.4590438759110908
-0.4569077440388421,-0.05506737742759612,NaN
-0.7439999582088791,NaN,0.7082295599182417
NaN,-1.581285289554936,NaN
-0.14930894314237392,-0.3788105709091531,-0.5376988601175126
NaN,NaN,NaN
-0.3338682236802548,NaN,NaN
NaN,0.29180032987407206,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
-0.2723484635009612,-0.12444091888792976,0.20985819190393998
-0.31336163695382363,-0.49443314000970917,-0.5376988601175126
-0.9900789989260537,-1.4194136928141576,NaN
0.4248754851977,0.43054741279473935,NaN
-0.19032211659523635,-0.8875498749515998,NaN
NaN,NaN,NaN
0.0557569241219382,NaN,NaN
-0.5594406776709981,-1.234417582253268,NaN
0.0557569241219382,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
-1.2771712130960906,-0.5638066814700428,NaN
0.0557569241219382,0.615543523355629,-1.285255912138965
NaN,NaN,NaN
-0.21082870332166756,0.22242678841373842,-1.0360702281318142
1.1220994338963612,NaN,NaN
-1.3386909732753842,-0.44818411236948674,-1.0360702281318142
1.8398299693214537,0.939286716837186,-0.03932749210321087
0.5684215922827185,0.6849170648159627,-3.5279270682033226
0.0557569241219382,0.9161622030170748,-0.5376988601175126
NaN,NaN,NaN
0.9785533268113428,0.9624112306572973,1.4557866119396943
2.824146132190152,NaN,NaN
0.13778327102766305,-0.008818349787373692,0.20985819190393998
-1.0310921723789161,-1.0031724440521559,NaN
NaN,NaN,NaN
NaN,-2.2750207041582726,-2.2819986481675683
NaN,NaN,NaN
1.3681784746135357,NaN,NaN
0.2608227913862503,NaN,NaN
NaN,NaN,NaN
0.6914611126413058,0.3842983851545169,-0.5376988601175126
NaN,NaN,NaN
0.40436889847126883,0.3380493575142945,0.4590438759110908
-0.49792091749170453,NaN,NaN
NaN,NaN,NaN
0.13778327102766305,0.7542906062762963,-1.285255912138965
NaN,NaN,NaN
1.1631126073492237,NaN,0.20985819190393998
0.014743750669075777,NaN,NaN
0.5889281790091497,0.26867581605396085,-0.2885131761103617
1.4502048215192607,3.5754812923298642,1.4557866119396943
0.03525033739550699,0.3611738713344057,-1.285255912138965
1.4296982347928295,1.1242828273980756,-0.03932749210321087
NaN,NaN,NaN
0.2608227913862503,NaN,NaN
-0.3338682236802548,0.10680421931318237,NaN
-1.318184386548953,-1.0725459855124895,0.20985819190393998
0.609434765735581,0.4767964404349618,-0.7868845441246634
NaN,NaN,NaN
0.7939940462734618,0.4767964404349618,0.9574152439253925
2.003882663132903,1.0086602582975197,NaN
-0.826026305114604,NaN,NaN
NaN,NaN,NaN
-0.06728259623664908,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
-0.7029867847560166,0.3611738713344057,-0.5376988601175126
NaN,NaN,NaN
NaN,NaN,NaN
-0.14930894314237392,-0.4019350847292643,-1.285255912138965
0.7734874595470307,NaN,0.4590438759110908
0.44538207192413126,NaN,NaN
-0.19032211659523635,0.08367970549307116,-0.5376988601175126
NaN,NaN,NaN
0.5274084188298561,0.03743067785284873,0.9574152439253925
-0.3338682236802548,0.6849170648159627,1.4557866119396943
-0.6004538511238606,-0.7488027920309325,-1.534441596146116
NaN,2.2111349769433026,NaN
-0.31336163695382363,NaN,NaN
-0.4569077440388421,NaN,0.7082295599182417
-0.16981552986880513,0.5692944957154066,0.20985819190393998
-0.6209604378502918,NaN,0.20985819190393998
0.7324742860941682,NaN,1.2066009279325434
NaN,NaN,NaN
-0.641467024576723,NaN,-0.03932749210321087
0.8350072197263243,NaN,1.4557866119396943
2.126922183491491,NaN,NaN
-2.5485795901348256,NaN,NaN
-0.31336163695382363,-0.6563047367504876,-0.7868845441246634
NaN,NaN,NaN
-1.2771712130960906,-2.99188063258172,NaN
0.3838623117448376,2.6273762257053046,0.20985819190393998
0.7939940462734618,0.45367192661485056,0.9574152439253925
NaN,NaN,NaN
-0.9285592387467599,0.499920954255073,0.20985819190393998
0.2198096179333879,0.24555130223384963,0.7082295599182417
NaN,NaN,NaN
0.0557569241219382,0.014306164032737519,-0.7868845441246634
-0.026269422783786647,0.615543523355629,0.7082295599182417
0.11727668430123184,NaN,NaN
NaN,NaN,NaN
0.9375401533584803,0.3611738713344057,1.2066009279325434
NaN,0.43054741279473935,NaN
0.15828985775409427,0.43054741279473935,NaN
1.1631126073492237,0.9624112306572973,1.4557866119396943
-0.6004538511238606,0.03743067785284873,-0.03932749210321087
2.126922183491491,NaN,NaN
NaN,NaN,NaN
1.2246323675285173,0.7774151200964076,1.4557866119396943
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
1.1426060206227924,1.4249015070595215,0.4590438759110908
1.8193233825950226,0.7080415786360739,0.20985819190393998
0.5274084188298561,0.8930376891969636,1.4557866119396943
0.8760203931791867,0.939286716837186,-0.03932749210321087
0.1993030312069567,0.43054741279473935,1.4557866119396943
NaN,NaN,NaN
1.1015928471699301,NaN,1.4557866119396943
-0.04677600951021786,-0.12444091888792976,0.9574152439253925
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
0.6504479391884433,0.40742289897462813,0.20985819190393998
1.675777275510004,1.2861544241388543,-0.2885131761103617
NaN,NaN,NaN
NaN,-0.19381446034826338,NaN
1.0605796737170676,0.82366414773663,NaN
0.44538207192413126,-0.30943702944881946,-1.0360702281318142
1.7167904489628665,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
0.5479150055562872,NaN,NaN
-0.9285592387467599,-0.49443314000970917,NaN
-0.2928550502273924,NaN,NaN
0.7324742860941682,-0.07819189124770733,-0.03932749210321087
NaN,NaN,NaN
0.0557569241219382,NaN,NaN
0.13778327102766305,0.615543523355629,-0.03932749210321087
0.13778327102766305,0.7774151200964076,1.4557866119396943
1.2656455409813798,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
-0.1288023564159427,0.22242678841373842,NaN
1.388685061339967,0.9855357444774084,1.2066009279325434
-0.1082957696895115,-0.05506737742759612,NaN
1.3681784746135357,0.5692944957154066,NaN
0.40436889847126883,NaN,NaN
-0.6209604378502918,-0.8181763334912662,-0.2885131761103617
0.3633557250184064,NaN,NaN
-1.318184386548953,NaN,NaN
0.8760203931791867,0.9855357444774084,-0.2885131761103617
1.0195665002642051,0.9624112306572973,1.4557866119396943
-0.35437481040668606,NaN,0.9574152439253925
1.0605796737170676,NaN,NaN
0.40436889847126883,-0.19381446034826338,NaN
0.15828985775409427,1.1936563688584094,1.2066009279325434
NaN,NaN,NaN
0.2608227913862503,1.1936563688584094,-2.2819986481675683
0.40436889847126883,0.43054741279473935,-0.5376988601175126
1.204125780802086,0.5924190095355178,0.4590438759110908
-0.21082870332166756,-1.1650440407929343,-0.2885131761103617
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
1.573244341877848,2.1880104631231916,1.4557866119396943
1.7578036224157287,0.9161622030170748,0.7082295599182417
0.609434765735581,0.24555130223384963,0.4590438759110908
-0.538934090944567,-0.2169389741683746,0.20985819190393998
NaN,NaN,NaN
NaN,NaN,NaN
0.3838623117448376,0.40742289897462813,0.20985819190393998
1.7372970356892976,0.3149248436941833,NaN
0.609434765735581,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
0.6299413524620121,NaN,NaN
NaN,NaN,NaN
1.0605796737170676,1.0086602582975197,-1.0360702281318142
-1.8718622281625958,NaN,NaN
-0.3338682236802548,-0.33256154326893067,-1.0360702281318142
-0.04677600951021786,NaN,0.4590438759110908
0.4863952453769937,NaN,NaN
-0.4158945705859797,NaN,NaN
NaN,NaN,NaN
-0.23133529004809877,-0.8181763334912662,NaN
0.322342551565544,0.5924190095355178,0.7082295599182417
-0.005762836057355435,0.08367970549307116,0.9574152439253925
NaN,NaN,NaN
0.2198096179333879,1.3324034517790766,-0.03932749210321087
0.40436889847126883,0.9624112306572973,1.4557866119396943
0.13778327102766305,0.40742289897462813,NaN
NaN,NaN,NaN
0.28132937811268155,0.29180032987407206,-0.7868845441246634
-0.37488139713311724,0.3380493575142945,-0.03932749210321087
-0.6619736113031542,-0.47130862618959796,NaN
-0.04677600951021786,0.3149248436941833,NaN
1.9013497295007473,1.8642672696416345,1.4557866119396943
NaN,NaN,NaN
NaN,NaN,NaN
1.3271653011606734,1.1242828273980756,NaN
0.8760203931791867,0.17617776077351602,1.4557866119396943
NaN,NaN,NaN
-1.318184386548953,-0.8413008473113773,-0.7868845441246634
0.15828985775409427,0.3380493575142945,0.9574152439253925
-0.3338682236802548,0.52304546807518415,1.2066009279325434
NaN,NaN,NaN
NaN,NaN,NaN
0.711967699367737,0.499920954255073,0.9574152439253925
0.5889281790091497,NaN,NaN
0.4863952453769937,0.3842983851545169,0.20985819190393998
0.8760203931791867,0.6386680371757403,0.9574152439253925
1.4296982347928295,1.7255201867209673,NaN
0.5479150055562872,0.3380493575142945,1.4557866119396943
2.2089485303972154,1.4249015070595215,1.4557866119396943
-0.3338682236802548,-0.6794292505705989,0.7082295599182417
0.28132937811268155,0.22242678841373842,1.4557866119396943
NaN,NaN,NaN
-1.0721053458317784,0.060555191672959946,-0.03932749210321087
0.4248754851977,0.5461699818952954,NaN
0.3838623117448376,0.29180032987407206,1.4557866119396943
NaN,NaN,0.4590438759110908
0.7939940462734618,0.7080415786360739,1.4557866119396943
0.9580467400849115,1.494275048519855,-0.7868845441246634
0.8760203931791867,2.0723878940226355,1.2066009279325434
0.28132937811268155,0.45367192661485056,-1.0360702281318142
NaN,NaN,NaN
0.13778327102766305,NaN,NaN
-0.21082870332166756,NaN,NaN
0.11727668430123184,0.29180032987407206,-0.03932749210321087
0.9170335666320492,0.4767964404349618,-0.03932749210321087
1.5117245816985543,NaN,NaN
NaN,NaN,NaN
2.824146132190152,3.2517380988483073,1.4557866119396943
0.9375401533584803,2.3730065736840813,0.4590438759110908
0.5069018321034249,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
2.824146132190152,3.5754812923298642,NaN
-0.21082870332166756,0.26867581605396085,-1.0360702281318142
NaN,NaN,NaN
-1.3386909732753842,-1.0031724440521559,NaN
-0.9080526520203288,-0.6100557091102652,NaN
0.7939940462734618,1.054909285937742,0.4590438759110908
NaN,NaN,NaN
NaN,NaN,NaN
0.322342551565544,-0.3788105709091531,NaN
NaN,NaN,NaN
1.0810862604434988,0.6617925509958514,1.2066009279325434
0.40436889847126883,0.43054741279473935,1.2066009279325434
-0.21082870332166756,0.17617776077351602,-0.7868845441246634
1.0400730869906365,1.3324034517790766,NaN
NaN,NaN,NaN
NaN,NaN,NaN
1.4912179949721232,0.4767964404349618,NaN
0.7939940462734618,1.2861544241388543,-1.0360702281318142
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
-0.6209604378502918,-0.12444091888792976,0.9574152439253925
0.3633557250184064,0.45367192661485056,0.9574152439253925
NaN,NaN,NaN
1.3271653011606734,NaN,NaN
NaN,NaN,NaN
0.9170335666320492,2.280508518403636,1.4557866119396943
-0.9080526520203288,-0.70255376439071,-0.5376988601175126
NaN,NaN,NaN
-1.2976777998225217,-0.5406821676499316,NaN
NaN,NaN,NaN
-1.6462897741718525,-1.9512775106767155,-1.7836272801532669
0.24031620465981912,0.45367192661485056,NaN
1.1220994338963612,1.7255201867209673,0.20985819190393998
-1.4412239069075403,-0.7719273058510437,-0.03932749210321087
NaN,NaN,NaN
NaN,NaN,NaN
0.5274084188298561,NaN,-0.5376988601175126
0.34284913829197516,NaN,NaN
-0.23133529004809877,-0.33256154326893067,NaN
NaN,NaN,NaN
0.6504479391884433,0.3149248436941833,0.4590438759110908
2.4960407445672526,NaN,NaN
NaN,NaN,NaN
-0.04677600951021786,0.014306164032737519,NaN
0.5479150055562872,0.82366414773663,0.4590438759110908
0.014743750669075777,0.26867581605396085,-0.7868845441246634
-0.9900789989260537,-1.5350362619147138,-0.2885131761103617
-0.35437481040668606,-0.10131640506781854,-1.285255912138965
NaN,NaN,NaN
NaN,NaN,NaN
-0.06728259623664908,0.5461699818952954,-1.0360702281318142
-0.5184275042181358,-0.3788105709091531,-0.03932749210321087
0.2198096179333879,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
-0.14930894314237392,0.615543523355629,0.20985819190393998
0.28132937811268155,-0.3556860570890419,NaN
-0.3953879838595485,-0.5175576538298203,-0.2885131761103617
NaN,NaN,NaN
-0.026269422783786647,-0.12444091888792976,-0.2885131761103617
NaN,-0.586931195290154,-1.7836272801532669
NaN,NaN,NaN
0.322342551565544,0.6386680371757403,NaN
NaN,NaN,NaN
NaN,NaN,NaN
-0.2928550502273924,-0.10131640506781854,-1.0360702281318142
NaN,NaN,NaN
1.0195665002642051,1.1705318550382982,0.9574152439253925
NaN,NaN,NaN
-0.7234933714824479,NaN,NaN
NaN,0.8699131753768524,NaN
0.5889281790091497,NaN,NaN
2.126922183491491,1.3555279655991879,NaN
1.2246323675285173,2.2111349769433026,NaN
-0.16981552986880513,0.45367192661485056,-0.03932749210321087
NaN,NaN,NaN
-0.14930894314237392,NaN,NaN
2.4960407445672526,NaN,NaN
0.2198096179333879,0.52304546807518415,0.20985819190393998
-0.37488139713311724,-0.2169389741683746,-0.7868845441246634
0.15828985775409427,0.03743067785284873,NaN
-0.2723484635009612,-0.263188001808597,NaN
1.573244341877848,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
-1.0515987591053473,-1.1187950131527118,0.7082295599182417
1.983376076406472,0.6386680371757403,1.4557866119396943
0.322342551565544,NaN,0.7082295599182417
0.5069018321034249,0.6617925509958514,NaN
0.15828985775409427,-0.5638066814700428,NaN
NaN,NaN,NaN
-0.6824801980295855,-0.30943702944881946,NaN
NaN,-0.49443314000970917,NaN
NaN,-0.2169389741683746,0.20985819190393998
-0.6209604378502918,NaN,0.7082295599182417
NaN,NaN,NaN
1.286152127707811,0.6617925509958514,NaN
0.7939940462734618,NaN,NaN
NaN,1.1242828273980756,NaN
0.15828985775409427,0.26867581605396085,NaN
NaN,0.29180032987407206,NaN
0.4248754851977,0.52304546807518415,NaN
-0.4569077440388421,-0.7256782782108213,NaN
1.593750928604279,1.471150534699744,0.4590438759110908
0.09677009757480062,NaN,NaN
2.4140143976615276,2.3961310875041923,1.2066009279325434
0.3633557250184064,0.4767964404349618,0.20985819190393998
NaN,NaN,NaN
-0.3953879838595485,-0.42505959854937553,-0.03932749210321087
NaN,NaN,NaN
-0.026269422783786647,-0.9569234164119333,-0.2885131761103617
1.675777275510004,0.6617925509958514,0.7082295599182417
1.8193233825950226,NaN,NaN
-0.1082957696895115,NaN,NaN
0.46588865865056245,NaN,NaN
NaN,NaN,NaN
0.322342551565544,0.615543523355629,0.9574152439253925
NaN,-0.7950518196711549,NaN
0.34284913829197516,0.7080415786360739,NaN
0.4248754851977,NaN,NaN
-0.7850131316617415,-0.49443314000970917,NaN
NaN,NaN,NaN
-0.5184275042181358,-0.263188001808597,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
1.0810862604434988,0.26867581605396085,NaN
-0.7645065449353103,-0.44818411236948674,-1.0360702281318142
NaN,NaN,NaN
NaN,NaN,NaN
-1.0721053458317784,-1.0494214716923782,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
0.4248754851977,0.5692944957154066,NaN
NaN,NaN,NaN
0.0557569241219382,-0.5175576538298203,0.4590438759110908
1.286152127707811,2.904870391546639,0.20985819190393998
-0.04677600951021786,-0.10131640506781854,-1.285255912138965
0.9580467400849115,0.615543523355629,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
-0.25184187677452996,-1.350040151353824,NaN
-0.4569077440388421,0.03743067785284873,1.2066009279325434
1.9218563162271785,NaN,NaN
1.4296982347928295,0.29180032987407206,NaN
1.0195665002642051,NaN,NaN
NaN,NaN,NaN
0.9170335666320492,1.6792711590807448,0.4590438759110908
-2.5075664166819633,-0.3788105709091531,-1.534441596146116
0.09677009757480062,0.499920954255073,-0.5376988601175126
-0.826026305114604,-0.6794292505705989,-0.7868845441246634
NaN,NaN,NaN
NaN,NaN,NaN
-0.5594406776709981,-0.10131640506781854,0.4590438759110908
-0.9285592387467599,0.29180032987407206,0.7082295599182417
0.09677009757480062,0.22242678841373842,-0.5376988601175126
0.5479150055562872,0.3149248436941833,-1.0360702281318142
0.999059913537774,0.10680421931318237,-0.2885131761103617
-0.3953879838595485,-0.2400634879884858,-1.285255912138965
-0.8055197183881727,-1.6506588310152697,0.9574152439253925
-0.4364011573124109,-0.07819189124770733,-0.03932749210321087
2.065402423312197,NaN,NaN
1.0605796737170676,1.1705318550382982,0.9574152439253925
NaN,NaN,NaN
-0.47741433076527334,-0.44818411236948674,-0.2885131761103617
0.17879644448052548,0.1530532469534048,0.9574152439253925
2.4960407445672526,0.7542906062762963,1.2066009279325434
-0.026269422783786647,NaN,NaN
0.4863952453769937,0.9161622030170748,0.9574152439253925
NaN,NaN,NaN
NaN,NaN,NaN
0.44538207192413126,0.19930227459362723,1.4557866119396943
1.3476718878871046,NaN,NaN
0.3838623117448376,0.3380493575142945,0.9574152439253925
0.2608227913862503,NaN,NaN
NaN,-1.1881685546130456,-2.0328129641604176
NaN,0.3380493575142945,NaN
1.962869489680041,1.8642672696416345,1.4557866119396943
0.8145006329998931,0.82366414773663,0.9574152439253925
0.30183596483911274,0.22242678841373842,NaN
NaN,NaN,NaN
0.34284913829197516,NaN,NaN
0.609434765735581,1.0317847721176308,-1.285255912138965
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
1.0195665002642051,0.939286716837186,-0.5376988601175126
NaN,NaN,NaN
NaN,NaN,NaN
1.0400730869906365,NaN,0.4590438759110908
-0.23133529004809877,0.3611738713344057,-1.285255912138965
NaN,NaN,NaN
1.6552706887835729,1.2861544241388543,-0.03932749210321087
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
0.7734874595470307,NaN,NaN
-0.4569077440388421,0.4767964404349618,1.4557866119396943
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
-0.3338682236802548,NaN,-1.7836272801532669
NaN,NaN,NaN
0.44538207192413126,NaN,NaN
2.0243892498593348,NaN,1.2066009279325434
2.065402423312197,NaN,NaN
0.0557569241219382,0.45367192661485056,-0.2885131761103617
0.014743750669075777,NaN,NaN
1.4912179949721232,2.881745877726528,1.4557866119396943
-0.49792091749170453,-0.2400634879884858,-0.03932749210321087
-1.113118519284641,-0.910674388771711,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
-0.19032211659523635,NaN,0.4590438759110908
0.15828985775409427,0.40742289897462813,NaN
NaN,0.7080415786360739,NaN
0.9170335666320492,0.499920954255073,0.9574152439253925
-0.026269422783786647,0.26867581605396085,0.9574152439253925
-0.5184275042181358,-0.6563047367504876,-0.5376988601175126
-0.3953879838595485,0.03743067785284873,-0.5376988601175126
-0.8465328918410352,-0.5638066814700428,NaN
NaN,NaN,NaN
-1.7078095343511461,-1.3269156375337128,0.4590438759110908
NaN,NaN,NaN
1.0605796737170676,1.263029910318743,1.4557866119396943
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
-3.143270605201331,-1.141919526972823,-0.7868845441246634
-0.06728259623664908,-0.49443314000970917,-1.534441596146116
-0.04677600951021786,-0.9569234164119333,0.7082295599182417
2.4960407445672526,NaN,NaN
NaN,1.0086602582975197,NaN
NaN,NaN,NaN
-0.3953879838595485,-0.586931195290154,NaN
0.11727668430123184,0.3842983851545169,1.2066009279325434
NaN,NaN,NaN
0.6299413524620121,0.5692944957154066,0.4590438759110908
0.6299413524620121,0.5692944957154066,-1.534441596146116
2.003882663132903,1.0317847721176308,1.2066009279325434
0.0557569241219382,-0.7719273058510437,-0.2885131761103617
NaN,NaN,-0.5376988601175126
NaN,NaN,NaN
NaN,NaN,NaN
0.5889281790091497,0.1299287331332936,-0.5376988601175126
NaN,NaN,NaN
0.1993030312069567,0.6617925509958514,1.4557866119396943
2.1064155967650593,NaN,NaN
1.1631126073492237,NaN,NaN
-1.4207173201811092,NaN,-1.7836272801532669
NaN,NaN,NaN
NaN,NaN,NaN
-0.06728259623664908,-0.05506737742759612,-0.03932749210321087
0.6299413524620121,NaN,NaN
NaN,NaN,NaN
-0.3338682236802548,0.3842983851545169,-1.534441596146116
NaN,NaN,NaN
NaN,NaN,NaN
1.9013497295007473,3.5754812923298642,0.9574152439253925
NaN,NaN,NaN
NaN,NaN,NaN
-1.318184386548953,0.40742289897462813,-1.7836272801532669
0.9375401533584803,0.7311660924561851,1.4557866119396943
-0.25184187677452996,NaN,NaN
NaN,NaN,NaN
-0.21082870332166756,NaN,NaN
NaN,NaN,NaN
0.4863952453769937,0.3842983851545169,1.2066009279325434
0.46588865865056245,0.939286716837186,0.20985819190393998
NaN,0.9624112306572973,NaN
1.0810862604434988,2.141761435482969,1.2066009279325434
1.2246323675285173,1.4017769932394102,0.9574152439253925
-0.37488139713311724,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
0.5274084188298561,0.5692944957154066,0.4590438759110908
-1.215651452916797,-1.442538206634269,-2.2819986481675683
NaN,NaN,NaN
-1.1746382794639345,-1.0031724440521559,-0.03932749210321087
NaN,-0.9800479302320446,NaN
NaN,NaN,NaN
0.5274084188298561,NaN,NaN
NaN,NaN,NaN
0.322342551565544,NaN,NaN
NaN,NaN,NaN
0.24031620465981912,-0.12444091888792976,0.7082295599182417
2.4960407445672526,1.933640811101968,0.7082295599182417
0.30183596483911274,-0.42505959854937553,-0.2885131761103617
-0.5184275042181358,NaN,NaN
NaN,NaN,NaN
1.3681784746135357,NaN,1.2066009279325434
-1.8103424679833022,NaN,NaN
-0.026269422783786647,0.8005396339165187,0.9574152439253925
NaN,NaN,NaN
2.824146132190152,1.8180182420014122,1.4557866119396943
1.6962838622364351,0.3842983851545169,NaN
NaN,NaN,NaN
-0.08778918296308029,NaN,NaN
-1.318184386548953,-0.6794292505705989,0.20985819190393998
0.9170335666320492,1.2399053964986317,NaN
-0.6619736113031542,-0.7256782782108213,NaN
NaN,NaN,NaN
0.9580467400849115,NaN,NaN
0.8555138064527554,-0.07819189124770733,NaN
0.609434765735581,0.8005396339165187,-0.7868845441246634
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
-0.04677600951021786,0.1299287331332936,NaN
-0.04677600951021786,NaN,NaN
NaN,-1.3731646651739353,NaN
-0.8465328918410352,-0.5175576538298203,-1.0360702281318142
0.4863952453769937,NaN,NaN
1.388685061339967,0.4767964404349618,0.20985819190393998
NaN,NaN,NaN
NaN,NaN,NaN
1.0810862604434988,NaN,NaN
0.8350072197263243,0.29180032987407206,0.20985819190393998
0.322342551565544,0.19930227459362723,-1.534441596146116
0.1993030312069567,NaN,NaN
1.5527377551514168,0.7311660924561851,1.4557866119396943
NaN,NaN,NaN
0.4863952453769937,0.6617925509958514,-0.03932749210321087
NaN,NaN,NaN
0.5889281790091497,0.43054741279473935,-0.03932749210321087
NaN,NaN,NaN
0.4863952453769937,-0.6331802229303765,-1.285255912138965
NaN,NaN,NaN
2.4960407445672526,NaN,NaN
NaN,0.939286716837186,NaN
0.5684215922827185,0.5924190095355178,0.4590438759110908
NaN,NaN,NaN
-1.4207173201811092,0.10680421931318237,-2.2819986481675683
NaN,NaN,NaN
-1.6462897741718525,NaN,NaN
NaN,-0.12444091888792976,NaN
NaN,NaN,NaN
0.711967699367737,NaN,NaN
NaN,NaN,NaN
-0.641467024576723,-0.42505959854937553,NaN
NaN,NaN,NaN
NaN,NaN,NaN
0.322342551565544,NaN,NaN
NaN,NaN,NaN
1.4912179949721232,NaN,NaN
-0.9490658254731912,-0.9337989025918222,NaN
NaN,NaN,NaN
-0.6209604378502918,-0.6331802229303765,-1.285255912138965
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,-0.14756543270804096,NaN
NaN,NaN,NaN
1.204125780802086,NaN,NaN
